"SPORDER","PUMA","PWGTP","COW","HINS1","HINS2","HINS3","HINS4","JWTRNS","LANX","MAR","MARHT","MARHYP","MIG","NWLK","SCH","SCHL","SEX","WKHP","WRK","ANC","ANC1P","ANC2P","INDP","OCCP","PINCP","POVPIP","POWPUMA","PRIVCOV","PUBCOV","QTRBIR","RACASN","RACBLK","RACNUM","RACSOR","RACWHT","WAOB","Class"
0.315313848900087,-0.737650027896406,-0.777787238380904,-0.597543020363783,1.28216001625042,-2.23391796032391,0.614178329014646,0.48337868808051,-0.618034447227433,0.526952799481931,-0.92514120311595,-0.437685693586527,-0.337021362544973,-0.364077555540042,0.708537191453862,-0.37066550309644,-0.74195070322808,0.953991725664377,0.225546237406413,-0.765031907061186,-0.798410406986007,-0.897053037825588,0.598958686791071,-0.828868703158104,0.486923899993793,-0.274609900991156,0.780631642243314,-0.178438121559439,-0.569332065151852,0.819198422865255,1.33090624891882,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
1.31772951779141,-0.340437169181379,-0.751285549634632,1.70662830052304,1.28216001625042,0.447538932034458,0.614178329014646,0.48337868808051,-0.618034447227433,0.526952799481931,1.27382742585542,-0.437685693586527,-0.449776487373497,2.80764102646524,0.708537191453862,-0.37066550309644,0.560790206734668,-1.04798105824215,1.00702405062424,1.3068281845349,1.89030764341746,1.39783228482629,0.598958686791071,1.23524187951375,-1.12878739553308,0.0379876524345373,0.437702406433551,-0.367033849657573,1.75603188263999,0.819198422865255,-0.473856004907115,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
-0.687101819991234,-1.13486288661143,2.07114430184333,-0.597543020363783,1.28216001625042,0.447538932034458,0.614178329014646,-2.06828576200991,-0.618034447227433,0.526952799481931,0.174343111369737,-0.437685693586527,-0.224266237716449,-0.364077555540042,-1.13080981378286,-0.37066550309644,-0.74195070322808,-1.04798105824215,1.39776295723316,1.3068281845349,0.0978289431484833,-0.964763036807941,-1.80467907745791,0.920310830663629,1.52304342857491,-0.631864247763377,-1.95033209020534,-0.0369913254858392,1.75603188263999,-1.22041892453743,-0.473856004907115,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
0.315313848900087,-0.340437169181379,-0.101994175350969,-0.597543020363783,-0.779750768659654,0.447538932034458,0.614178329014646,0.48337868808051,-0.618034447227433,-1.89725770353429,0.174343111369737,-0.437685693586527,0.903285010568787,2.80764102646524,0.708537191453862,3.28874363523689,0.821338388727217,-1.04798105824215,1.00702405062424,-0.765031907061186,-0.798410406986007,-0.273153761488197,0.598958686791071,0.623313355428581,-0.0946527702634221,0.562704974256237,0.780631642243314,-0.131289189534906,-0.569332065151852,0.819198422865255,1.33090624891882,-0.31471884480971,3.52041425158882,-0.258323211663558,-0.317861577443227,-2.0175412850849,1.03979136422877,0
2.32014518668273,1.546323909715,-0.128495864097241,-0.597543020363783,1.28216001625042,0.447538932034458,0.614178329014646,-2.06828576200991,-0.618034447227433,0.526952799481931,1.27382742585542,-0.437685693586527,0.846907448154525,2.80764102646524,0.708537191453862,-0.37066550309644,-0.74195070322808,-1.04798105824215,-0.946670482420329,-0.765031907061186,-0.798410406986007,-0.897053037825588,0.598958686791071,0.828455941415676,0.292403375470902,-0.486729669387162,-0.815548073525762,0.0573065385632275,1.75603188263999,-1.22041892453743,-1.37623713182008,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
-0.687101819991234,0.389059523266411,-0.526021195291321,-0.597543020363783,-0.779750768659654,0.447538932034458,0.614178329014646,0.48337868808051,1.77392225776836,0.526952799481931,1.27382742585542,1.81962793193236,-0.957174549101853,-0.364077555540042,0.708537191453862,-0.37066550309644,0.560790206734668,-1.04798105824215,0.225546237406413,-0.765031907061186,0.0978289431484833,-0.558503042913825,-1.44648023283705,0.268578521237677,-0.981507569822889,0.451062990889918,0.780631642243314,-0.0369913254858392,-0.569332065151852,0.819198422865255,-0.473856004907115,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
0.315313848900087,2.29873672862712,0.00401257963411842,-0.597543020363783,-0.779750768659654,-2.23391796032391,0.614178329014646,-2.06828576200991,-0.618034447227433,0.526952799481931,1.27382742585542,-0.437685693586527,-1.35181748600169,-0.364077555540042,-1.13080981378286,3.28874363523689,-1.78414343119828,-1.04798105824215,-2.74406945282133,1.3068281845349,0.0978289431484833,-0.897053037825588,-1.66139953960957,1.23524187951375,-0.511482465669617,-0.675404621276241,-1.82563054991088,0.0573065385632275,-0.569332065151852,-1.22041892453743,0.428525122005854,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
0.315313848900087,-0.359533941234986,-0.632027950276408,-0.597543020363783,1.28216001625042,-2.23391796032391,-1.62780940157866,0.48337868808051,-0.378838776727854,0.526952799481931,0.174343111369737,-0.437685693586527,-1.01355211151611,-0.364077555540042,0.708537191453862,-0.37066550309644,0.300242024742118,-1.04798105824215,-2.50962610885599,-0.765031907061186,1.89030764341746,1.39783228482629,0.598958686791071,-2.0015494558903,0.566320032452116,0.372913602533494,0.780631642243314,-0.131289189534906,-0.569332065151852,-1.22041892453743,-0.473856004907115,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
0.315313848900087,-0.3442565235921,-0.380261907186825,-0.597543020363783,-0.779750768659654,0.447538932034458,0.614178329014646,0.48337868808051,-0.139643106228275,0.526952799481931,1.27382742585542,-0.437685693586527,0.452264511254692,-0.364077555540042,0.708537191453862,-0.37066550309644,0.560790206734668,0.953991725664377,-0.555931575811415,-0.765031907061186,1.89030764341746,1.39783228482629,0.598958686791071,-2.62266346890027,0.534561579468787,-0.698849437783168,-2.18726501676481,-0.0369913254858392,-0.569332065151852,0.819198422865255,0.428525122005854,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
-0.687101819991234,-1.90255312316644,-0.963299059604808,-0.597543020363783,-0.779750768659654,0.447538932034458,0.614178329014646,0.48337868808051,-0.618034447227433,0.526952799481931,-0.92514120311595,-0.437685693586527,1.24155038505436,-0.364077555540042,-1.13080981378286,-0.37066550309644,0.560790206734668,0.953991725664377,2.17924077045098,-0.765031907061186,-0.798410406986007,-0.546411971666977,0.598958686791071,0.531021061946114,0.89184417553124,-0.65419264443664,0.780631642243314,-0.131289189534906,-0.569332065151852,0.819198422865255,0.428525122005854,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
0.315313848900087,-1.13486288661143,-0.473017817798777,-0.597543020363783,1.28216001625042,0.447538932034458,-1.62780940157866,0.48337868808051,-0.139643106228275,-1.89725770353429,-0.92514120311595,-0.437685693586527,-0.900796986687591,-0.364077555540042,-1.13080981378286,-0.37066550309644,-4.65017343311632,-1.04798105824215,0.225546237406413,1.3068281845349,-0.798410406986007,0.689295509760957,0.598958686791071,0.0892427850869117,-0.465829689506082,-0.573810416412891,-1.42658562096861,-0.277450878810959,1.75603188263999,-1.22041892453743,1.33090624891882,3.17669333979801,-0.283990799595445,-0.258323211663558,-0.317861577443227,-2.0175412850849,1.7927254474541,0
0.315313848900087,0.0147627910157127,-0.473017817798777,-0.0215001901420773,-0.779750768659654,0.447538932034458,0.614178329014646,0.48337868808051,-0.618034447227433,0.526952799481931,-0.92514120311595,-0.437685693586527,0.113999136769121,-0.364077555540042,0.708537191453862,-0.37066550309644,0.821338388727217,0.953991725664377,0.225546237406413,-0.765031907061186,0.0978289431484833,-0.964763036807941,-1.65151819217175,1.05153210101785,-1.22009294786015,0.317092610850335,0.780631642243314,-0.0841402575103725,-0.569332065151852,0.819198422865255,0.428525122005854,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
-0.687101819991234,1.546323909715,-0.181499241589785,-0.597543020363783,1.28216001625042,-2.23391796032391,-1.62780940157866,0.48337868808051,0.817139575770041,-1.89725770353429,-0.92514120311595,1.81962793193236,0.339509386426169,-0.364077555540042,-1.13080981378286,-0.37066550309644,0.560790206734668,-1.04798105824215,-0.165192669202501,1.3068281845349,-0.798410406986007,-0.897053037825588,0.598958686791071,0.0892427850869117,-1.05137616638621,0.926657840030436,0.780631642243314,0.104455470587761,-0.569332065151852,-1.22041892453743,1.33090624891882,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
0.315313848900087,-0.374811358877871,-0.830790615873448,-0.0215001901420773,-0.779750768659654,0.447538932034458,0.614178329014646,0.48337868808051,-0.618034447227433,0.526952799481931,-0.92514120311595,-0.437685693586527,-0.900796986687591,-0.364077555540042,-1.13080981378286,-0.37066550309644,0.821338388727217,0.953991725664377,0.225546237406413,1.3068281845349,0.0978289431484833,-0.964763036807941,-1.81703076175518,0.478532553804427,-0.469799496128998,-0.743506231129696,-1.0150705379969,-0.131289189534906,-0.569332065151852,0.819198422865255,-1.37623713182008,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
-0.687101819991234,0.026220854247877,-0.168248397216649,1.13058547030133,1.28216001625042,0.447538932034458,0.614178329014646,0.48337868808051,1.53472658726878,0.526952799481931,1.27382742585542,-0.437685693586527,-1.63370529807299,-0.364077555540042,0.708537191453862,3.28874363523689,0.0396938427495689,0.953991725664377,-1.33740938902924,1.3068281845349,1.89030764341746,1.39783228482629,0.598958686791071,0.482906596149567,0.725112297368762,-0.587207454416849,0.475112868521889,-0.0841402575103725,-0.569332065151852,0.819198422865255,-1.37623713182008,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
0.315313848900087,2.29873672862712,1.80612741438061,0.554542640079628,-0.779750768659654,0.447538932034458,0.614178329014646,0.48337868808051,-0.618034447227433,0.526952799481931,-0.92514120311595,1.81962793193236,0.565019636083216,-0.364077555540042,0.708537191453862,-0.37066550309644,0.560790206734668,0.953991725664377,0.225546237406413,-0.765031907061186,-0.798410406986007,-0.894634823576218,0.598958686791071,0.478532553804427,-1.29551927369556,-0.0736543309317817,-1.12106684724719,0.194038441434374,-0.569332065151852,0.819198422865255,-0.473856004907115,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
-0.687101819991234,0.389059523266411,-0.194750085962921,-0.597543020363783,-0.779750768659654,0.447538932034458,0.614178329014646,0.48337868808051,-0.618034447227433,0.526952799481931,1.27382742585542,-0.437685693586527,0.565019636083216,2.80764102646524,0.708537191453862,-0.37066550309644,0.560790206734668,0.953991725664377,0.616285144015327,-0.765031907061186,0.0978289431484833,-0.897053037825588,-1.81456042489573,0.618501908848926,-1.13672700877891,0.841809932672034,0.780631642243314,-0.131289189534906,-0.569332065151852,0.819198422865255,-1.37623713182008,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
-0.687101819991234,0.79009173639216,-0.234502619082329,-0.597543020363783,-0.779750768659654,0.447538932034458,0.614178329014646,0.48337868808051,1.77392225776836,-1.89725770353429,1.27382742585542,-0.437685693586527,-1.57732773565873,-0.364077555540042,0.708537191453862,-0.37066550309644,0.560790206734668,-1.04798105824215,0.225546237406413,-0.765031907061186,-0.798410406986007,0.771514794239528,0.598958686791071,0.268578521237677,-0.819142478945618,0.573869172592868,0.780631642243314,0.0101576065386942,-0.569332065151852,0.819198422865255,-0.473856004907115,3.17669333979801,-0.283990799595445,-0.258323211663558,-0.317861577443227,-2.0175412850849,1.7927254474541,0
-0.687101819991234,-0.348075878002822,0.136521023365478,-0.597543020363783,-0.779750768659654,0.447538932034458,0.614178329014646,0.48337868808051,-0.618034447227433,0.526952799481931,1.27382742585542,-0.437685693586527,0.846907448154525,-0.364077555540042,0.708537191453862,-0.37066550309644,0.560790206734668,-1.04798105824215,0.225546237406413,-0.765031907061186,0.0978289431484833,-0.894634823576218,-1.74539099283101,0.482906596149567,-0.946970252203518,0.238943222493911,0.780631642243314,-0.0369913254858392,-0.569332065151852,0.819198422865255,-1.37623713182008,-0.31471884480971,-0.283990799595445,-0.258323211663558,-0.317861577443227,0.495536455985765,-0.466076802221872,0
